region_code,region_name,year,hiv_total,hiv_h,hiv_f,hiv_m,hep_b_total,hep_c_total,hep_b_m,hep_b_f,following,loss_of_follow,new_users,population,pct_new_users,pct_following,health_expend,cash_transfer_expend,gdpp,pop20_24,covid_per_capita,state_code
510001,Cuiabá,2014,270,15,99,171,123.0,58.0,56.0,67.0,0.0,0.0,0.0,1036988.0,0.0,0.0,707.7650704733326,152.95248222737388,,8.647277374472992,0.0,51
510001,Cuiabá,2015,236,16,76,159,113.0,82.0,54.0,59.0,0.0,0.0,0.0,1036988.0,0.0,0.0,782.7311192993552,135.42808532017727,,8.373213421948952,0.0,51
510001,Cuiabá,2016,279,12,93,186,86.0,73.0,42.0,44.0,0.0,0.0,0.0,1036988.0,0.0,0.0,876.3120055487623,120.05679597063805,,8.206299610024418,0.0,51
510001,Cuiabá,2017,289,15,79,210,101.0,82.0,51.0,50.0,0.0,0.0,0.0,1036988.0,0.0,0.0,944.6580426485167,109.94759571952615,,8.059070481047032,0.0,51
510001,Cuiabá,2018,334,10,106,228,75.0,72.0,36.0,39.0,7.0,1.0,7.0,1036988.0,0.7,0.7,1050.9019132236824,109.53831946946347,,7.899518866177815,0.0,51
510001,Cuiabá,2019,373,19,100,273,115.0,95.0,62.0,53.0,36.0,17.0,29.0,1036988.0,1.5263157894736843,1.894736842105263,1028.1251256330834,107.30745572754941,,7.72242088625905,0.0,51
510001,Cuiabá,2020,296,28,83,213,48.0,42.0,28.0,20.0,67.0,26.0,31.0,1036988.0,1.1071428571428572,2.392857142857143,1288.2056096888298,34.363915705871236,,7.531553132726704,0.05827743426153437,51
510001,Cuiabá,2021,279,23,70,209,0.0,0.0,0.0,0.0,169.0,76.0,102.0,1036988.0,4.434782608695652,7.3478260869565215,1502.530623989863,46.32747635459619,,7.345413929572957,0.17226621715969712,51
510001,Cuiabá,2022,141,7,33,108,0.0,0.0,0.0,0.0,369.0,141.0,200.0,1036988.0,28.571428571428573,52.714285714285715,,,,,0.20268411977766376,51
510002,Tangará da Serra,2013,57,3,24,33,57.0,2.0,30.0,27.0,0.0,0.0,0.0,236120.0,0.0,0.0,594.5622886667795,117.81792851092665,,9.492777486024057,0.0,51
510002,Tangará da Serra,2014,102,22,36,66,57.0,1.0,27.0,30.0,0.0,0.0,0.0,236120.0,0.0,0.0,625.4743269523972,123.54306479756056,,9.331489581568693,0.0,51
510002,Tangará da Serra,2015,31,0,13,18,41.0,15.0,17.0,24.0,0.0,0.0,0.0,236120.0,0.0,0.0,662.9653675249872,108.7423032356429,,9.167445874978826,0.0,51
510002,Tangará da Serra,2016,27,1,10,16,50.0,14.0,28.0,22.0,0.0,0.0,0.0,236120.0,0.0,0.0,708.6969253769269,98.92601507707946,,9.13952769778079,0.0,51
510002,Tangará da Serra,2017,36,0,12,24,46.0,8.0,23.0,23.0,0.0,0.0,0.0,236120.0,0.0,0.0,731.5128762493646,83.4862203964086,,9.10435880060986,0.0,51
510002,Tangará da Serra,2018,43,1,18,25,30.0,5.0,14.0,16.0,0.0,0.0,0.0,236120.0,0.0,0.0,858.5142596137558,69.99785473488058,,9.07519066576317,0.0,51
510002,Tangará da Serra,2019,42,2,13,29,35.0,16.0,15.0,20.0,4.0,3.0,4.0,236120.0,2.0,2.0,919.2086970184653,56.926028798915794,,9.031801795697103,0.0,51
510002,Tangará da Serra,2020,32,1,10,22,13.0,6.0,6.0,7.0,5.0,4.0,1.0,236120.0,1.0,5.0,1093.9985876672877,19.266811705912247,,8.960900728443164,0.06513213620193122,51
510002,Tangará da Serra,2021,39,2,15,24,0.0,0.0,0.0,0.0,8.0,8.0,3.0,236120.0,1.5,4.0,1321.7429224970356,31.900459766220564,,8.791505844485854,0.17236574623073014,51
510002,Tangará da Serra,2022,18,0,6,12,0.0,0.0,0.0,0.0,20.0,9.0,12.0,236120.0,0.0,0.0,,,,,0.22624512959512114,51
510003,Diamantino,2013,9,0,5,4,7.0,0.0,5.0,2.0,0.0,0.0,0.0,81088.0,0.0,0.0,577.9587419840175,182.7167702989345,,8.874915277229677,0.0,51
510003,Diamantino,2014,18,1,10,8,9.0,1.0,5.0,4.0,0.0,0.0,0.0,81088.0,0.0,0.0,659.180484288674,177.35179237371744,,8.865765834648778,0.0,51
510003,Diamantino,2015,8,1,4,4,6.0,4.0,4.0,2.0,0.0,0.0,0.0,81088.0,0.0,0.0,676.8979027722967,153.6704772592739,,8.835830949092344,0.0,51
510003,Diamantino,2016,13,0,5,8,9.0,6.0,6.0,3.0,0.0,0.0,0.0,81088.0,0.0,0.0,907.0512499999999,141.88324289660613,,8.642273086029993,0.0,51
510003,Diamantino,2017,17,1,8,9,3.0,2.0,3.0,0.0,0.0,0.0,0.0,81088.0,0.0,0.0,937.5228555396607,124.12795543113654,,8.451527969613261,0.0,51
510003,Diamantino,2018,4,0,3,1,4.0,3.0,2.0,2.0,0.0,0.0,0.0,81088.0,0.0,0.0,994.4446179459354,121.0331388121547,,8.246351617995263,0.0,51
510003,Diamantino,2019,6,0,5,1,10.0,3.0,5.0,5.0,0.0,0.0,0.0,81088.0,0.0,0.0,1041.0138196773878,111.31001701854775,,8.033684515588002,0.0,51
510003,Diamantino,2020,10,0,4,6,7.0,2.0,5.0,2.0,0.0,0.0,0.0,81088.0,0.0,0.0,1251.905809120955,35.66886703334649,,7.794250197316495,0.03695984609313339,51
510003,Diamantino,2021,11,0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81088.0,0.0,0.0,1517.1674211967247,54.453130796172054,,7.552981205603789,0.12502466456195738,51
510003,Diamantino,2022,5,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81088.0,0.0,0.0,,,,,0.18186414759273875,51
510004,Cáceres,2013,13,2,6,7,7.0,3.0,1.0,6.0,0.0,0.0,0.0,110191.0,0.0,0.0,289.99096496084064,229.76947119093205,,8.673539490521003,0.0,51
510004,Cáceres,2014,29,0,11,18,8.0,2.0,5.0,3.0,0.0,0.0,0.0,110191.0,0.0,0.0,330.14887295695655,236.59962574075925,,8.546926790754236,0.0,51
510004,Cáceres,2015,17,4,3,14,9.0,3.0,6.0,3.0,0.0,0.0,0.0,110191.0,0.0,0.0,400.50725703551103,207.94118512401192,,8.398267190605404,0.0,51
510004,Cáceres,2016,18,3,5,13,11.0,6.0,3.0,8.0,0.0,0.0,0.0,110191.0,0.0,0.0,488.72209236689025,186.16540561388865,,8.180451035021008,0.0,51
510004,Cáceres,2017,26,1,8,18,9.0,14.0,3.0,6.0,0.0,0.0,0.0,110191.0,0.0,0.0,531.6189297674039,183.8465140528718,,7.976197511593506,0.0,51
510004,Cáceres,2018,16,1,4,12,7.0,6.0,4.0,3.0,0.0,0.0,0.0,110191.0,0.0,0.0,517.929572469621,186.0542930910873,,7.769255383833525,0.0,51
510004,Cáceres,2019,31,3,13,18,11.0,4.0,7.0,4.0,0.0,0.0,0.0,110191.0,0.0,0.0,528.9603593759927,180.23165675962645,,7.541730540606765,0.0,51
510004,Cáceres,2020,20,5,1,19,7.0,3.0,5.0,2.0,3.0,6.0,3.0,110191.0,0.6,0.6,643.4887893748128,54.435279015527584,,7.295264041527892,0.04145529126698188,51
510004,Cáceres,2021,21,1,10,11,0.0,0.0,0.0,0.0,10.0,14.0,7.0,110191.0,7.0,10.0,689.8176470855152,76.67305333466437,,7.1397797460772665,0.13334119846448442,51
510004,Cáceres,2022,4,0,1,3,0.0,0.0,0.0,0.0,23.0,21.0,13.0,110191.0,0.0,0.0,,,,,0.18580464829251028,51
510005,Pontes e Lacerda - Comodoro,2013,10,1,0,10,8.0,1.0,4.0,4.0,0.0,0.0,0.0,98059.0,0.0,0.0,539.6618893727245,188.53784558276138,,8.988892911410478,0.0,51
510005,Pontes e Lacerda - Comodoro,2014,10,0,4,6,7.0,1.0,1.0,6.0,0.0,0.0,0.0,98059.0,0.0,0.0,636.5477738912288,188.50051224262944,,8.930439735261425,0.0,51
510005,Pontes e Lacerda - Comodoro,2015,6,0,1,5,15.0,4.0,7.0,8.0,0.0,0.0,0.0,98059.0,0.0,0.0,641.1425127729224,168.70351767813256,,8.858830194066838,0.0,51
510005,Pontes e Lacerda - Comodoro,2016,7,1,3,4,8.0,4.0,4.0,4.0,0.0,0.0,0.0,98059.0,0.0,0.0,787.1982391213453,157.80413679519472,,8.736123660245363,0.0,51
510005,Pontes e Lacerda - Comodoro,2017,14,4,2,12,13.0,4.0,4.0,9.0,0.0,0.0,0.0,98059.0,0.0,0.0,785.9736455603258,147.90663916621628,,8.619205886252153,0.0,51
510005,Pontes e Lacerda - Comodoro,2018,12,0,5,7,14.0,2.0,8.0,6.0,0.0,0.0,0.0,98059.0,0.0,0.0,889.5669046186481,136.76003457102357,,8.503274559193954,0.0,51
510005,Pontes e Lacerda - Comodoro,2019,16,0,6,10,13.0,5.0,7.0,6.0,0.0,0.0,0.0,98059.0,0.0,0.0,963.8758029349675,121.16631650332963,,8.376037793573257,0.0,51
510005,Pontes e Lacerda - Comodoro,2020,16,2,5,11,6.0,3.0,2.0,4.0,0.0,0.0,0.0,98059.0,0.0,0.0,1202.4491059464199,40.294533495140676,,8.223002580079338,0.04297412782100572,51
510005,Pontes e Lacerda - Comodoro,2021,16,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98059.0,0.0,0.0,1396.7811072925483,65.02797948174059,,8.050462170733947,0.1442498903721229,51
510005,Pontes e Lacerda - Comodoro,2022,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98059.0,0.0,0.0,,,,,0.2154927135704015,51
510006,Mirassol D'oeste,2013,6,0,3,3,5.0,0.0,1.0,4.0,0.0,0.0,0.0,66923.0,0.0,0.0,521.5964521913244,193.8383682739865,,8.469314585419063,0.0,51
510006,Mirassol D'oeste,2014,6,0,0,6,3.0,0.0,2.0,1.0,0.0,0.0,0.0,66923.0,0.0,0.0,637.0722253933626,182.07873690659414,,8.432488681021473,0.0,51
510006,Mirassol D'oeste,2015,6,0,3,3,6.0,2.0,5.0,1.0,0.0,0.0,0.0,66923.0,0.0,0.0,635.6895969995368,153.19233985326417,,8.376984295384247,0.0,51
510006,Mirassol D'oeste,2016,0,0,0,0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,66923.0,0.0,0.0,710.9841725565202,136.8517364732603,,8.147298686550215,0.0,51
510006,Mirassol D'oeste,2017,8,1,4,4,10.0,2.0,6.0,4.0,0.0,0.0,0.0,66923.0,0.0,0.0,723.3952736727283,121.84384770557207,,7.9127724399683235,0.0,51
510006,Mirassol D'oeste,2018,8,1,2,6,4.0,2.0,1.0,3.0,0.0,0.0,0.0,66923.0,0.0,0.0,783.1921018185079,110.3973231923255,,7.682105105867939,0.0,51
510006,Mirassol D'oeste,2019,4,1,0,4,7.0,1.0,5.0,2.0,0.0,0.0,0.0,66923.0,0.0,0.0,826.8377229054287,103.60434753373279,,7.42419108527711,0.0,51
510006,Mirassol D'oeste,2020,9,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66923.0,0.0,0.0,1024.0943172003645,31.250581563886854,,7.149889873436636,0.038312687715733006,51
510006,Mirassol D'oeste,2021,8,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66923.0,0.0,0.0,1171.1728730033024,47.75551529369575,,6.888100204712879,0.1336311880818254,51
510006,Mirassol D'oeste,2022,8,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66923.0,0.0,0.0,,,,,0.20380138367975137,51
510007,Sinop,2013,48,6,18,30,84.0,2.0,41.0,43.0,0.0,0.0,0.0,242467.0,0.0,0.0,494.9691991899929,97.62128223634558,,9.123594551011065,0.0,51
510007,Sinop,2014,57,5,19,38,101.0,0.0,54.0,47.0,0.0,0.0,0.0,242467.0,0.0,0.0,564.2109818655734,101.19925251683735,,9.103486082642172,0.0,51
510007,Sinop,2015,37,3,15,22,75.0,13.0,37.0,38.0,0.0,0.0,0.0,242467.0,0.0,0.0,607.5696155353099,92.23169878787627,,9.078961673134899,0.0,51
510007,Sinop,2016,43,2,11,32,104.0,26.0,54.0,50.0,0.0,0.0,0.0,242467.0,0.0,0.0,717.9187345082012,88.4475884965789,,9.0172380983804,0.0,51
510007,Sinop,2017,50,6,14,36,76.0,18.0,42.0,34.0,0.0,0.0,0.0,242467.0,0.0,0.0,757.9767329574747,81.13164009947747,,8.964268952063577,0.0,51
510007,Sinop,2018,42,2,9,33,74.0,22.0,51.0,23.0,4.0,2.0,4.0,242467.0,2.0,2.0,841.6961576626923,78.80855885543188,,8.899770154289037,0.0,51
510007,Sinop,2019,59,3,23,36,76.0,17.0,53.0,23.0,13.0,8.0,9.0,242467.0,3.0,4.333333333333333,829.402947782585,73.19470567128722,,8.821225238898489,0.0,51
510007,Sinop,2020,12,0,4,8,20.0,5.0,12.0,8.0,19.0,9.0,6.0,242467.0,0.0,0.0,1014.3326519072698,24.360372751755904,,8.715461526723224,0.06055669431304054,51
510007,Sinop,2021,37,1,10,27,0.0,0.0,0.0,0.0,36.0,11.0,17.0,242467.0,17.0,36.0,1160.1616193131438,36.977822672776085,,8.403152676446691,0.18795135008062952,51
510007,Sinop,2022,24,2,5,19,0.0,0.0,0.0,0.0,55.0,40.0,19.0,242467.0,9.5,27.5,,,,,0.25857126949234327,51
510008,Sorriso,2013,54,4,20,34,110.0,1.0,57.0,53.0,0.0,0.0,0.0,234222.0,0.0,0.0,613.3088961754233,81.45646852131738,,10.254801940039792,0.0,51
510008,Sorriso,2014,46,2,25,21,97.0,1.0,56.0,41.0,0.0,0.0,0.0,234222.0,0.0,0.0,735.3024022935505,81.969241574233,,10.031430437789789,0.0,51
510008,Sorriso,2015,49,4,17,32,78.0,13.0,49.0,29.0,0.0,0.0,0.0,234222.0,0.0,0.0,766.6951441794536,74.58641861140286,,9.815674744473194,0.0,51
510008,Sorriso,2016,49,6,16,33,88.0,10.0,55.0,33.0,0.0,0.0,0.0,234222.0,0.0,0.0,887.2372134983051,70.35755492652271,,9.86222698977893,0.0,51
510008,Sorriso,2017,36,5,16,20,80.0,19.0,41.0,39.0,0.0,0.0,0.0,234222.0,0.0,0.0,915.8479223984083,65.86783769244563,,9.920237893963849,0.0,51
510008,Sorriso,2018,57,4,20,37,63.0,17.0,41.0,22.0,0.0,0.0,0.0,234222.0,0.0,0.0,1073.3968399211005,66.16988972000922,,9.966483379016488,0.0,51
510008,Sorriso,2019,75,5,28,47,88.0,14.0,51.0,37.0,0.0,0.0,0.0,234222.0,0.0,0.0,1141.31378013167,61.0097553602992,,9.999952310201433,0.0,51
510008,Sorriso,2020,51,4,17,34,35.0,9.0,22.0,13.0,0.0,0.0,0.0,234222.0,0.0,0.0,1358.9433912271263,21.31126175167149,,9.998134846427746,0.09367181562790856,51
510008,Sorriso,2021,41,6,13,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234222.0,0.0,0.0,1691.4733945573005,30.070352315324776,,9.899265269701397,0.2222336074322651,51
510008,Sorriso,2022,22,2,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234222.0,0.0,0.0,,,,,0.29561270930997086,51
510009,Juína,2013,11,1,4,7,62.0,1.0,26.0,36.0,0.0,0.0,0.0,140521.0,0.0,0.0,536.4750892749128,235.0402533429167,,8.977479949616072,0.0,51
510009,Juína,2014,20,4,7,13,37.0,0.0,19.0,18.0,0.0,0.0,0.0,140521.0,0.0,0.0,548.978951829264,225.03362451163886,,9.024691540766147,0.0,51
510009,Juína,2015,23,5,4,19,42.0,6.0,18.0,24.0,0.0,0.0,0.0,140521.0,0.0,0.0,568.2433108218701,179.51900313832095,,9.060887981155842,0.0,51
510009,Juína,2016,13,0,6,7,29.0,5.0,13.0,16.0,0.0,0.0,0.0,140521.0,0.0,0.0,646.5736970986544,140.5120874460045,,9.000455092121463,0.0,51
510009,Juína,2017,4,0,1,3,30.0,2.0,8.0,22.0,0.0,0.0,0.0,140521.0,0.0,0.0,640.0636419467553,112.44520626810228,,8.950775969428056,0.0,51
510009,Juína,2018,9,0,2,7,37.0,4.0,15.0,22.0,0.0,0.0,0.0,140521.0,0.0,0.0,700.3590503910447,95.66579244383402,,8.886183630916374,0.0,51
510009,Juína,2019,11,1,3,8,24.0,4.0,14.0,10.0,0.0,0.0,0.0,140521.0,0.0,0.0,765.930982628931,78.80614698158995,,8.811709068395471,0.0,51
510009,Juína,2020,13,0,6,7,22.0,2.0,11.0,11.0,0.0,0.0,0.0,140521.0,0.0,0.0,927.0929568534241,21.70190797105059,,8.715667124486732,0.02240946193095694,51
510009,Juína,2021,12,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140521.0,0.0,0.0,1076.6732654194036,31.665286327310504,,8.427079368919948,0.11401854527081362,51
510009,Juína,2022,7,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140521.0,0.0,0.0,,,,,0.15991915799062062,51
510010,Alta Floresta,2013,12,1,5,7,52.0,3.0,25.0,27.0,0.0,0.0,0.0,103591.0,0.0,0.0,474.61395603865196,176.0000468187391,,8.72288895753492,0.0,51
510010,Alta Floresta,2014,7,0,6,1,41.0,3.0,18.0,23.0,0.0,0.0,0.0,103591.0,0.0,0.0,529.4964103059147,174.80547663407054,,8.844253072178084,0.0,51
510010,Alta Floresta,2015,7,1,3,4,30.0,10.0,12.0,18.0,0.0,0.0,0.0,103591.0,0.0,0.0,607.192126922223,150.4152966956589,,8.939929916691606,0.0,51
510010,Alta Floresta,2016,5,1,1,4,26.0,7.0,17.0,9.0,0.0,0.0,0.0,103591.0,0.0,0.0,649.6227964784586,127.08866465233466,,8.757892867140967,0.0,51
510010,Alta Floresta,2017,5,2,0,5,28.0,2.0,16.0,12.0,0.0,0.0,0.0,103591.0,0.0,0.0,664.6679203791834,103.03189128399185,,8.596393798689075,0.0,51
510010,Alta Floresta,2018,7,0,2,5,25.0,6.0,14.0,11.0,0.0,0.0,0.0,103591.0,0.0,0.0,717.5261556505874,100.86175719898446,,8.410991881534109,0.0,51
510010,Alta Floresta,2019,19,1,7,12,19.0,6.0,13.0,6.0,0.0,0.0,0.0,103591.0,0.0,0.0,788.4345324400767,96.40326862372214,,8.22693110405344,0.0,51
510010,Alta Floresta,2020,18,0,3,15,12.0,2.0,9.0,3.0,0.0,0.0,0.0,103591.0,0.0,0.0,902.2803367087873,32.96913168132367,,8.016336071666458,0.030919674489096542,51
510010,Alta Floresta,2021,10,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103591.0,0.0,0.0,1256.1239018833683,54.93618374183085,,7.694343234450869,0.21580060043826202,51
510010,Alta Floresta,2022,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103591.0,0.0,0.0,,,,,0.2789817648251296,51
510011,Peixoto de Azevedo - Guarantã do Norte,2013,15,1,5,10,38.0,0.0,13.0,25.0,0.0,0.0,0.0,91717.0,0.0,0.0,573.974240544283,186.57242310585823,,9.502948199352355,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2014,10,2,2,8,32.0,0.0,17.0,15.0,0.0,0.0,0.0,91717.0,0.0,0.0,637.0038578453285,197.57339326406228,,9.553249015994854,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2015,16,1,6,10,34.0,7.0,19.0,15.0,0.0,0.0,0.0,91717.0,0.0,0.0,618.6385884841415,180.08418406620365,,9.594509850954566,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2016,24,1,6,18,30.0,3.0,10.0,20.0,0.0,0.0,0.0,91717.0,0.0,0.0,686.8602243858827,158.46757613092447,,9.376480805085208,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2017,18,0,4,14,39.0,7.0,23.0,16.0,0.0,0.0,0.0,91717.0,0.0,0.0,733.5300631289728,141.79981595560255,,9.1652549690897,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2018,19,1,10,9,43.0,5.0,28.0,15.0,0.0,0.0,0.0,91717.0,0.0,0.0,827.6193741618239,139.03644700546246,,8.942919088064372,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2019,13,0,6,7,35.0,3.0,18.0,17.0,0.0,0.0,0.0,91717.0,0.0,0.0,859.575048900422,136.6483868857464,,8.710704231494706,0.0,51
510011,Peixoto de Azevedo - Guarantã do Norte,2020,14,1,3,11,8.0,2.0,6.0,2.0,0.0,0.0,0.0,91717.0,0.0,0.0,1058.1908472802206,46.04682861410644,,8.458430062038664,0.041628051506263836,51
510011,Peixoto de Azevedo - Guarantã do Norte,2021,8,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91717.0,0.0,0.0,1154.4863441891907,68.29168616505119,,8.060344974214159,0.1350785568651395,51
510011,Peixoto de Azevedo - Guarantã do Norte,2022,5,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91717.0,0.0,0.0,,,,,0.1995922239061461,51
510012,Juara,2013,8,0,3,5,22.0,0.0,12.0,10.0,0.0,0.0,0.0,52299.0,0.0,0.0,621.8201034436605,126.02374060689496,,8.767275091301938,0.0,51
510012,Juara,2014,19,0,6,13,26.0,0.0,10.0,16.0,0.0,0.0,0.0,52299.0,0.0,0.0,738.1625595135663,120.65890533279794,,8.751821640949158,0.0,51
510012,Juara,2015,5,0,1,4,8.0,1.0,4.0,4.0,0.0,0.0,0.0,52299.0,0.0,0.0,811.8422421078798,111.8631901183579,,8.742497370886632,0.0,51
510012,Juara,2016,6,0,2,4,20.0,3.0,8.0,12.0,0.0,0.0,0.0,52299.0,0.0,0.0,937.0574752863344,93.53854203713264,,8.60628788313352,0.0,51
510012,Juara,2017,6,0,3,3,17.0,3.0,10.0,7.0,0.0,0.0,0.0,52299.0,0.0,0.0,1020.9377190768466,78.93543968335914,,8.475935103921682,0.0,51
510012,Juara,2018,9,0,5,4,4.0,1.0,1.0,3.0,0.0,0.0,0.0,52299.0,0.0,0.0,919.1277060746859,71.4693999885275,,8.333232375380026,0.0,51
510012,Juara,2019,4,0,1,3,6.0,1.0,4.0,2.0,9.0,4.0,9.0,52299.0,0.0,0.0,1045.3246622306356,68.08835694755157,,8.19596435878315,0.0,51
510012,Juara,2020,6,0,4,2,5.0,0.0,3.0,2.0,13.0,16.0,4.0,52299.0,0.0,0.0,1239.6137459607257,22.879428478555994,,8.02072620891413,0.032371555861488745,51
510012,Juara,2021,10,1,4,6,0.0,0.0,0.0,0.0,19.0,11.0,6.0,52299.0,6.0,19.0,1386.1688942427197,36.25650012428535,,7.669541673836977,0.160156025927838,51
510012,Juara,2022,1,0,1,0,0.0,0.0,0.0,0.0,23.0,7.0,4.0,52299.0,0.0,0.0,,,,,0.19950668272815925,51
510013,Barra do Garças,2013,20,2,7,13,6.0,0.0,5.0,1.0,0.0,0.0,0.0,106551.0,0.0,0.0,663.2098182091205,165.67963003632065,,8.479167347092003,0.0,51
510013,Barra do Garças,2014,17,2,9,8,11.0,1.0,4.0,7.0,0.0,0.0,0.0,106551.0,0.0,0.0,716.7773407100823,171.95917832774916,,8.45735807266004,0.0,51
510013,Barra do Garças,2015,18,1,8,10,15.0,5.0,10.0,5.0,0.0,0.0,0.0,106551.0,0.0,0.0,833.7055519891884,157.50885097277362,,8.38444885547766,0.0,51
510013,Barra do Garças,2016,20,0,12,8,7.0,4.0,4.0,3.0,0.0,0.0,0.0,106551.0,0.0,0.0,971.4005048286739,149.58785586245082,,8.163878236712936,0.0,51
510013,Barra do Garças,2017,17,1,4,13,8.0,8.0,2.0,6.0,0.0,0.0,0.0,106551.0,0.0,0.0,998.9892484350216,132.86416026128336,,7.94582678717234,0.0,51
510013,Barra do Garças,2018,9,2,4,5,8.0,6.0,5.0,3.0,0.0,0.0,0.0,106551.0,0.0,0.0,1231.950971741232,135.6138881850006,,7.717561449446743,0.0,51
510013,Barra do Garças,2019,12,2,5,7,11.0,5.0,4.0,7.0,0.0,0.0,0.0,106551.0,0.0,0.0,1255.9037650514776,126.59842798284393,,7.4866722039211275,0.0,51
510013,Barra do Garças,2020,9,0,3,6,5.0,1.0,4.0,1.0,0.0,0.0,0.0,106551.0,0.0,0.0,1493.7808375332002,41.0696934801175,,7.231952492233766,0.04992914191326219,51
510013,Barra do Garças,2021,8,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106551.0,0.0,0.0,1621.8015767097445,62.6740444481985,,7.032814990004786,0.17355069403384296,51
510013,Barra do Garças,2022,3,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106551.0,0.0,0.0,,,,,0.2326866946344943,51
510014,Confresa - Vila Rica,2013,14,1,5,9,13.0,2.0,6.0,7.0,0.0,0.0,0.0,115223.0,0.0,0.0,582.2443760360345,247.24110082188452,,8.741629188616855,0.0,51
510014,Confresa - Vila Rica,2014,6,0,3,3,13.0,0.0,5.0,8.0,0.0,0.0,0.0,115223.0,0.0,0.0,637.1775593414509,244.93052020863888,,8.784758164602552,0.0,51
510014,Confresa - Vila Rica,2015,10,2,1,9,10.0,1.0,8.0,2.0,0.0,0.0,0.0,115223.0,0.0,0.0,698.9180920475947,218.94476311153156,,8.831791135450388,0.0,51
510014,Confresa - Vila Rica,2016,13,4,6,7,10.0,1.0,7.0,3.0,0.0,0.0,0.0,115223.0,0.0,0.0,823.1078489537678,209.02471147253587,,8.781331678571119,0.0,51
510014,Confresa - Vila Rica,2017,20,1,10,10,12.0,5.0,7.0,5.0,0.0,0.0,0.0,115223.0,0.0,0.0,768.7466314017166,197.77044400857466,,8.74073822066775,0.0,51
510014,Confresa - Vila Rica,2018,5,0,2,3,15.0,1.0,10.0,5.0,0.0,0.0,0.0,115223.0,0.0,0.0,895.5077019345096,176.49204533817033,,8.69646147036616,0.0,51
510014,Confresa - Vila Rica,2019,6,2,1,5,9.0,4.0,4.0,5.0,0.0,0.0,0.0,115223.0,0.0,0.0,997.4191167562032,156.4715470001649,,8.636762191576334,0.0,51
510014,Confresa - Vila Rica,2020,14,2,5,9,7.0,1.0,3.0,4.0,0.0,0.0,0.0,115223.0,0.0,0.0,1151.6210124714685,47.97868376973347,,8.552723154231359,0.025854213134530433,51
510014,Confresa - Vila Rica,2021,12,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115223.0,0.0,0.0,1370.993992952796,77.06536090884633,,8.274792619529087,0.13589300747246644,51
510014,Confresa - Vila Rica,2022,8,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115223.0,0.0,0.0,,,,,0.18344427761818388,51
510015,Água Boa,2013,21,1,13,8,7.0,0.0,2.0,5.0,0.0,0.0,0.0,101761.0,0.0,0.0,643.232481599041,190.90483426853118,,8.51622605909926,0.0,51
510015,Água Boa,2014,12,0,4,8,8.0,0.0,3.0,5.0,0.0,0.0,0.0,101761.0,0.0,0.0,744.4800082546358,198.4317525378092,,8.487281571525436,0.0,51
510015,Água Boa,2015,2,0,1,1,10.0,3.0,6.0,4.0,0.0,0.0,0.0,101761.0,0.0,0.0,755.9406499543047,186.06932616621302,,8.449586776859505,0.0,51
510015,Água Boa,2016,9,0,5,4,7.0,1.0,2.0,5.0,0.0,0.0,0.0,101761.0,0.0,0.0,910.1401786539047,182.1675655703069,,8.363160641110051,0.0,51
510015,Água Boa,2017,10,1,4,6,15.0,3.0,5.0,10.0,0.0,0.0,0.0,101761.0,0.0,0.0,973.7154470769744,176.8192866618842,,8.288833541337054,0.0,51
510015,Água Boa,2018,5,1,0,5,9.0,3.0,5.0,4.0,0.0,0.0,0.0,101761.0,0.0,0.0,1058.644527962579,181.3549946443136,,8.208385923880465,0.0,51
510015,Água Boa,2019,11,0,5,6,7.0,0.0,4.0,3.0,0.0,0.0,0.0,101761.0,0.0,0.0,1060.6014467232044,174.10070960387577,,8.118257682216173,0.0,51
